timestamp,A2
698,505
699,506
700,508
701,509
702,511
703,513
704,515
705,518
706,521
707,524
708,527
709,530
710,534
711,538
712,540
713,544
714,547
715,550
716,552
717,554
718,556
719,558
720,559
721,560
722,561
723,561
724,563
725,564
726,565
727,567
728,567
729,568
730,568
731,569
732,570
733,570
734,569
735,570
736,569
737,569
738,569
739,568
740,567
741,566
742,565
743,564
744,564
745,564
746,563
747,562
748,561
749,560
750,560
751,560
752,559
753,558
754,558
755,557
756,556
757,555
758,554
759,554
760,553
761,553
762,552
763,552
764,551
765,552
766,551
767,551
768,551
769,550
770,549
771,549
772,548
773,548
774,547
775,547
776,547
777,547
778,546
779,546
780,546
781,545
782,544
783,543
784,543
785,542
786,542
787,542
788,541
789,540
790,540
791,540
792,540
793,539
794,538
795,538
796,537
797,537
798,536
799,535
800,535
801,534
802,534
803,534
804,534
805,533
806,532
807,532
808,533
809,532
810,532
811,531
812,531
813,531
814,531
815,531
816,529
817,528
818,528
819,528
820,528
821,527
822,527
823,527
824,527
825,527
826,526
827,526
828,525
829,525
830,525
831,524
832,524
833,524
834,523
835,523
836,523
837,522
838,522
839,522
840,522
841,522
842,523
843,522
844,521
845,521
846,521
847,521
848,521
849,520
850,520
851,520
852,519
853,519
854,519
855,519
856,519
857,519
858,519
859,518
860,519
861,519
862,518
863,518
864,518
865,518
866,517
867,517
868,517
869,517
870,517
871,517
872,517
873,517
874,517
875,517
876,517
877,516
878,516
879,516
880,515
881,515
882,515
883,514
884,513
885,513
886,513
887,513
888,513
889,513
890,514
891,513
892,513
893,513
894,512
895,513
896,512
897,512
898,512
899,512
900,512
901,511
902,511
903,511
904,511
905,511
906,511
907,511
908,511
909,511
910,512
911,512
912,512
913,512
914,511
915,511
916,511
917,511
918,511
919,511
920,511
921,511
922,511
923,511
924,511
925,510
926,510
927,510
928,510
929,509
930,510
931,509
932,509
933,508
934,508
935,508
936,507
937,507
938,507
939,507
940,508
941,508
942,508
943,508
944,508
945,508
946,508
947,508
948,508
949,508
950,508
951,507
952,507
953,508
954,507
955,508
956,508
957,508
958,508
959,508
960,508
961,508
962,509
963,509
964,509
965,509
966,508
967,508
968,508
969,508
970,508
971,507
972,508
973,508
974,507
975,508
976,507
977,507
978,507
979,507
980,507
981,507
982,507
983,506
984,505
985,504
986,503
987,501
988,499
989,497
990,496
991,494
992,493
993,492
994,490
995,489
996,487
997,486
998,484
999,483
1000,483
1001,481
1002,480
1003,480
1004,480
1005,480
1006,479
1007,478
1008,477
1009,476
1010,476
1011,475
1012,475
1013,475
1014,474
1015,474
1016,473
1017,473
1018,474
1019,473
1020,474
1021,474
1022,475
1023,476
1024,476
1025,476
1026,476
1027,476
1028,476
1029,476
1030,476
1031,477
1032,478
1033,479
1034,479
1035,480
1036,481
1037,483
1038,484
1039,484
1040,486
1041,487
1042,488
1043,488
1044,489
1045,491
1046,492
1047,493
1048,494
1049,496
1050,497
1051,499
1052,501
1053,503
1054,504
1055,506
1056,508
1057,510
1058,512
1059,513
1060,515
1061,516
1062,517
1063,519
1064,519
1065,519
1066,520
1067,521
1068,520
1069,520
1070,521
1071,521
1072,521
1073,521
1074,520
1075,520
1076,521
1077,520
1078,520
1079,519
1080,519
1081,519
1082,518
1083,518
1084,518
1085,519
1086,519
1087,519
1088,518
1089,518
1090,518
1091,518
1092,518
1093,517
1094,518
1095,518
1096,516
1097,517
1098,516
1099,516
1100,516
1101,516
1102,517
1103,516
1104,516
1105,516
1106,516
1107,515
1108,515
1109,515
1110,515
1111,515
1112,515
1113,514
1114,514
1115,514
1116,514
1117,513
1118,513
1119,513
1120,513
1121,513
1122,513
1123,513
1124,512
1125,513
1126,513
1127,512
1128,512
1129,512
1130,512
1131,512
1132,512
1133,512
1134,512
1135,512
1136,512
1137,512
1138,512
1139,512
1140,512
1141,512
1142,512
1143,514
1144,516
1145,519
1146,523
1147,528
1148,532
1149,537
1150,542
1151,547
1152,551
1153,556
1154,558
1155,554
1156,550
1157,539
1158,530
1159,516
1160,504
1161,488
1162,476
1163,459
1164,444
1165,428
1166,415
1167,399
1168,385
1169,368
1170,354
1171,338
1172,326
1173,310
1174,297
1175,281
1176,269
1177,254
1178,243
1179,236
1180,231
1181,228
1182,227
1183,236
1184,245
1185,260
1186,273
1187,292
1188,309
1189,329
1190,348
1191,369
1192,387
1193,409
1194,427
1195,450
1196,467
1197,488
1198,506
1199,524
1200,544
1201,567
1202,584
1203,605
1204,621
1205,643
1206,658
1207,664
1208,668
1209,665
1210,663
1211,655
1212,649
1213,640
1214,632
1215,620
1216,611
1217,599
1218,589
1219,582
1220,576
1221,572
1222,568
1223,566
1224,563
1225,561
1226,559
1227,557
1228,555
1229,554
1230,553
1231,552
1232,551
1233,550
1234,549
1235,548
1236,547
1237,545
1238,544
1239,544
1240,544
1241,543
1242,543
1243,543
1244,542
1245,541
1246,540
1247,540
1248,539
1249,539
1250,539
1251,538
1252,538
1253,538
1254,537
1255,537
1256,536
1257,535
1258,534
1259,533
1260,533
1261,532
1262,532
1263,531
1264,531
1265,530
1266,529
1267,528
1268,528
1269,527
1270,527
1271,527
1272,526
1273,524
1274,523
1275,523
1276,523
1277,522
1278,521
1279,520
1280,519
1281,519
1282,519
1283,518
1284,517
1285,517
1286,516
1287,516
1288,515
1289,515
1290,514
1291,513
1292,513
1293,512
1294,512
1295,512
1296,511
1297,510
1298,509
1299,508
1300,508
1301,508
1302,508
1303,507
1304,507
1305,507
1306,506
1307,506
1308,506
1309,505
1310,504
1311,504
1312,504
1313,504
1314,503
1315,503
1316,503
1317,502
1318,502
1319,501
1320,500
1321,500
1322,500
1323,499
1324,499
1325,499
1326,498
1327,497
1328,497
1329,497
1330,496
1331,496
1332,495
1333,495
1334,494
1335,494
1336,493
1337,493
1338,493
1339,492
1340,492
1341,492
1342,492
1343,492
1344,491
1345,492
1346,491
1347,491
1348,491
1349,490
1350,491
1351,490
1352,489
1353,489
1354,488
1355,487
1356,487
1357,487
1358,487
1359,486
1360,486
1361,485
1362,486
1363,485
1364,484
1365,484
1366,484
1367,484
1368,484
1369,484
1370,484
1371,483
1372,484
1373,484
1374,484
1375,485
1376,484
1377,485
1378,484
1379,484
1380,483
1381,483
1382,483
1383,482
1384,481
1385,480
1386,480
1387,479
1388,478
1389,478
1390,477
1391,476
1392,476
1393,474
1394,474
1395,473
1396,472
1397,470
1398,469
1399,469
1400,469
1401,468
1402,468
1403,468
1404,468
1405,468
1406,468
1407,468
1408,467
1409,467
1410,467
1411,466
1412,466
1413,465
1414,466
1415,467
1416,467
1417,467
1418,469
1419,470
1420,472
1421,473
1422,475
1423,476
1424,477
1425,480
1426,481
1427,483
1428,485
1429,486
1430,488
1431,490
1432,491
1433,492
1434,493
1435,495
1436,496
1437,496
1438,498
1439,499
1440,500
1441,501
1442,502
1443,503
1444,503
1445,504
1446,505
1447,508
1448,510
1449,513
1450,515
1451,519
1452,521
1453,525
1454,527
1455,531
1456,534
1457,537
1458,540
1459,543
1460,546
1461,549
1462,552
1463,555
1464,556
1465,558
1466,559
1467,560
1468,562
1469,562
1470,563
1471,564
1472,565
1473,566
1474,566
1475,567
1476,568
1477,568
1478,568
1479,568
1480,568
1481,568
1482,568
1483,568
1484,567
1485,567
1486,566
1487,566
1488,565
1489,564
1490,563
1491,563
1492,563
1493,562
1494,561
1495,560
1496,560
1497,559
1498,559
1499,558
1500,558
1501,557
1502,556
1503,555
1504,554
1505,554
1506,553
1507,553
1508,552
1509,551
1510,551
1511,551
1512,551
1513,550
1514,550
1515,549
1516,548
1517,548
1518,548
1519,547
1520,547
1521,546
1522,546
1523,545
1524,545
1525,544
1526,544
1527,543
1528,543
1529,542
1530,541
1531,540
1532,540
1533,540
1534,539
1535,539
1536,539
1537,539
1538,538
1539,538
1540,538
1541,537
1542,537
1543,536
1544,536
1545,536
1546,536
1547,535
1548,534
1549,534
1550,533
1551,533
1552,532
1553,532
1554,532
1555,532
1556,531
1557,531
1558,530
1559,529
1560,529
1561,529
1562,529
1563,529
1564,528
1565,528
1566,527
1567,527
1568,527
1569,527
1570,526
1571,526
1572,526
1573,525
1574,524
1575,525
1576,524
1577,524
1578,525
1579,524
1580,524
1581,524
1582,524
1583,524
1584,523
1585,524
1586,523
1587,523
1588,524
1589,522
1590,523
1591,522
1592,522
1593,521
1594,521
1595,520
1596,520
1597,519
1598,519
1599,519
1600,518
1601,517
1602,518
1603,518
1604,517
1605,517
1606,517
1607,517
1608,517
1609,516
1610,517
1611,517
1612,517
1613,516
1614,516
1615,515
1616,515
1617,515
1618,515
1619,514
1620,515
1621,514
1622,515
1623,515
1624,515
1625,515
1626,515
1627,515
1628,515
1629,514
1630,514
1631,515
1632,515
1633,514
1634,514
1635,513
1636,513
1637,513
1638,512
1639,512
1640,512
1641,512
1642,511
1643,511
1644,511
1645,511
1646,511
1647,511
1648,511
1649,511
1650,511
1651,511
1652,511
1653,511
1654,511
1655,512
1656,512
1657,512
1658,511
1659,511
1660,510
1661,510
1662,510
1663,510
1664,509
1665,510
1666,510
1667,510
1668,510
1669,509
1670,510
1671,510
1672,510
1673,510
1674,510
1675,510
1676,509
1677,509
1678,509
1679,509
1680,509
1681,509
1682,508
1683,508
1684,508
1685,508
1686,508
1687,508
1688,508
1689,507
1690,507
1691,507
1692,507
1693,507
1694,507
1695,507
1696,506
1697,506
1698,507
1699,507
1700,507
1701,506
1702,506
1703,506
1704,505
1705,506
1706,506
1707,505
1708,506
1709,507
1710,507
1711,507
1712,507
1713,508
1714,508
1715,508
1716,508
1717,508
1718,507
1719,507
1720,507
1721,507
1722,507
1723,506
1724,506
1725,506
1726,506
1727,506
1728,505
1729,504
1730,504
1731,503
1732,501
1733,500
1734,499
1735,497
1736,496
1737,495
1738,493
1739,492
1740,491
1741,489
1742,488
1743,487
1744,486
1745,484
1746,483
1747,483
1748,482
1749,481
1750,480
1751,479
1752,479
1753,479
1754,478
1755,477
1756,476
1757,476
1758,476
1759,475
1760,474
1761,474
1762,474
1763,474
1764,473
1765,474
1766,474
1767,474
1768,474
1769,475
1770,476
1771,475
1772,476
1773,476
1774,476
1775,477
1776,476
1777,477
1778,478
1779,479
1780,479
1781,481
1782,482
1783,483
1784,484
1785,486
1786,486
1787,487
1788,488
1789,489
1790,491
1791,492
1792,493
1793,495
1794,495
1795,497
1796,498
1797,500
1798,503
1799,504
1800,505
1801,507
1802,508
1803,510
1804,511
1805,513
1806,514
1807,516
1808,517
1809,517
1810,518
1811,518
1812,519
1813,519
1814,519
1815,520
1816,519
1817,519
1818,520
1819,520
1820,520
1821,520
1822,520
1823,520
1824,519
1825,519
1826,518
1827,518
1828,518
1829,517
1830,517
1831,517
1832,518
1833,517
1834,517
1835,517
1836,517
1837,517
1838,516
1839,516
1840,515
1841,515
1842,515
1843,515
1844,515
1845,515
1846,516
1847,516
1848,516
1849,515
1850,516
1851,516
1852,516
1853,515
1854,515
1855,515
1856,514
1857,515
1858,515
1859,514
1860,515
1861,515
1862,515
1863,515
1864,514
1865,515
1866,514
1867,514
1868,514
1869,514
1870,514
1871,514
1872,513
1873,514
1874,513
1875,513
1876,513
1877,513
1878,513
1879,513
1880,513
1881,513
1882,513
1883,513
1884,512
1885,512
1886,512
1887,511
1888,512
1889,514
1890,516
1891,520
1892,524
1893,528
1894,532
1895,538
1896,542
1897,546
1898,551
1899,556
1900,560
1901,555
1902,551
1903,541
1904,530
1905,517
1906,505
1907,489
1908,476
1909,459
1910,446
1911,429
1912,416
1913,399
1914,385
1915,368
1916,355
1917,339
1918,326
1919,310
1920,297
1921,281
1922,270
1923,254
1924,243
1925,235
1926,230
1927,227
1928,227
1929,236
1930,245
1931,260
1932,273
1933,292
1934,307
1935,329
1936,346
1937,368
1938,387
1939,410
1940,429
1941,451
1942,470
1943,492
1944,509
1945,531
1946,548
1947,568
1948,586
1949,607
1950,624
1951,644
1952,658
1953,664
1954,668
1955,665
1956,662
1957,655
1958,647
1959,639
1960,630
1961,619
1962,609
1963,598
1964,588
1965,581
1966,575
1967,570
1968,566
1969,563
1970,561
1971,558
1972,556
1973,555
1974,554
1975,553
1976,552
1977,551
1978,550
1979,549
1980,548
1981,547
1982,547
1983,546
1984,545
1985,545
1986,544
1987,543
1988,543
1989,541
1990,541
1991,540
1992,540
1993,539
1994,539
1995,539
1996,538
1997,538
1998,537
1999,537
2000,536
2001,536
2002,536
2003,535
2004,535
2005,534
2006,533
2007,533
2008,532
2009,531
2010,531
2011,529
2012,529
2013,529
2014,529
2015,528
2016,527
2017,526
2018,526
2019,526
2020,525
2021,525
2022,525
2023,524
2024,523
2025,523
2026,521
2027,521
2028,520
2029,519
2030,519
2031,518
2032,518
2033,517
2034,516
2035,515
2036,514
2037,514
2038,513
2039,512
2040,512
2041,511
2042,511
2043,510
2044,509
2045,508
2046,508
2047,507
2048,507
2049,507
2050,506
2051,505
2052,505
2053,504
2054,503
2055,503
2056,502
2057,502
2058,502
2059,501
2060,501
2061,500
2062,500
2063,500
2064,499
2065,499
2066,498
2067,497
2068,496
2069,496
2070,496
2071,496
2072,496
2073,496
2074,495
2075,495
2076,494
2077,494
2078,493
2079,493
2080,492
2081,493
2082,493
2083,492
2084,492
2085,492
2086,491
2087,491
2088,492
2089,492
2090,492
2091,491
2092,491
2093,491
2094,490
2095,490
2096,490
2097,489
2098,489
2099,488
2100,487
2101,487
2102,487
2103,488
2104,487
2105,487
2106,487
2107,486
2108,486
2109,485
2110,485
2111,484
2112,483
2113,483
2114,483
2115,483
2116,483
2117,483
2118,483
2119,483
2120,483
2121,483
2122,483
2123,483
2124,483
2125,483
2126,484
2127,484
2128,484
2129,483
2130,483
2131,481
2132,481
2133,480
2134,480
2135,479
2136,479
2137,477
2138,476
2139,475
2140,474
2141,472
2142,472
2143,471
2144,469
2145,469
2146,468
2147,468
2148,467
2149,467
2150,466
2151,465
2152,465
2153,465
2154,464
2155,465
2156,465
2157,465
2158,465
2159,465
2160,465
2161,466
2162,467
2163,468
2164,470
2165,471
2166,472
2167,474
2168,475
2169,477
2170,479
2171,481
2172,482
2173,484
2174,486
2175,488
2176,490
2177,492
2178,493
2179,494
2180,496
2181,497
2182,497
2183,499
2184,499
2185,502
2186,503
2187,504
2188,505
2189,505
2190,506
2191,508
2192,508
2193,510
2194,512
2195,514
2196,516
2197,519
2198,523
2199,526
2200,528
2201,531
2202,534
2203,537
2204,540
2205,544
2206,547
2207,550
2208,552
2209,555
2210,556
2211,558
2212,559
2213,560
2214,560
2215,561
2216,561
2217,562
2218,563
2219,564
2220,566
2221,566
2222,567
2223,568
2224,568
2225,568
2226,568
2227,568
2228,568
2229,567
2230,567
2231,567
2232,566
2233,566
2234,565
2235,565
2236,564
2237,564
2238,563
2239,563
2240,562
2241,561
2242,561
2243,560
2244,559
2245,559
2246,558
2247,558
2248,557
2249,555
2250,555
2251,553
2252,553
2253,553
2254,552
2255,552
2256,551
2257,551
2258,551
2259,550
2260,550
2261,549
2262,548
2263,548
2264,547
2265,547
2266,546
2267,546
2268,546
2269,545
2270,545
2271,544
2272,544
2273,544
2274,543
2275,543
2276,543
2277,542
2278,541
2279,541
2280,541
2281,540
2282,539
2283,539
2284,538
2285,539
2286,538
2287,539
2288,538
2289,538
2290,538
2291,537
2292,537
2293,536
2294,536
2295,536
2296,536
2297,535
2298,535
2299,534
2300,534
2301,532
2302,532
2303,532
2304,531
2305,531
2306,531
2307,531
2308,530
2309,529
2310,528
2311,528
2312,527
2313,527
2314,527
2315,528
2316,527
2317,527
2318,526
2319,526
2320,525
2321,525
2322,525
2323,525
2324,525
2325,526
2326,525
2327,525
2328,524
2329,524
2330,524
2331,523
2332,523
2333,523
2334,523
2335,523
2336,521
2337,521
2338,522
2339,522
2340,521
2341,520
2342,520
2343,520
2344,519
2345,519
2346,519
2347,519
2348,519
2349,519
2350,518
2351,518
2352,518
2353,517
2354,518
2355,518
2356,517
2357,517
2358,516
2359,516
2360,516
2361,516
2362,515
2363,515
2364,515
2365,514
2366,515
2367,515
2368,515
2369,514
2370,514
2371,514
2372,514
2373,513
2374,513
2375,513
2376,513
2377,513
2378,513
2379,512
2380,512
2381,512
2382,512
2383,512
2384,511
2385,511
2386,511
2387,511
2388,511
2389,512
2390,512
2391,512
2392,512
2393,512
2394,512
2395,512
2396,512
2397,511
2398,512
2399,512
2400,512
2401,511
2402,512
2403,512
2404,512
2405,512
2406,512
2407,511
2408,511
2409,511
2410,511
2411,511
2412,511
2413,511
2414,511
2415,511
2416,511
2417,510
2418,510
2419,510
2420,510
2421,509
2422,509
2423,509
2424,509
2425,509
2426,509
2427,509
2428,508
2429,509
2430,510
2431,509
2432,509
2433,509
2434,508
2435,508
2436,508
2437,507
2438,507
2439,507
2440,508
2441,508
2442,508
2443,507
2444,507
2445,507
2446,507
2447,507
2448,506
2449,507
2450,507
2451,507
2452,506
2453,506
2454,505
2455,506
2456,506
2457,506
2458,507
2459,507
2460,508
2461,508
2462,508
2463,507
2464,506
2465,507
2466,507
2467,506
2468,506
2469,506
2470,505
2471,505
2472,505
2473,505
2474,505
2475,505
2476,504
2477,503
2478,502
2479,500
2480,499
2481,498
2482,497
2483,495
2484,494
2485,493
2486,492
2487,489
2488,487
2489,486
2490,484
2491,483
2492,483
2493,481
2494,480
2495,480
2496,480
2497,479
2498,478
2499,477
2500,477
2501,476
2502,476
2503,475
2504,474
2505,473
2506,473
2507,473
2508,474
2509,473
2510,473
2511,474
2512,474
2513,474
2514,475
2515,475
2516,476
2517,476
2518,476
2519,477
2520,478
2521,478
2522,478
2523,480
2524,480
2525,480
2526,481
2527,483
2528,484
2529,484
2530,485
2531,485
2532,487
2533,487
2534,489
2535,491
2536,491
2537,492
2538,493
2539,494
2540,495
2541,496
2542,497
2543,499
2544,500
2545,503
2546,504
2547,506
2548,508
2549,510
2550,512
2551,514
2552,515
2553,517
2554,518
2555,520
2556,521
2557,521
2558,521
2559,521
2560,521
2561,521
2562,521
2563,520
2564,521
2565,521
2566,521
2567,520
2568,520
2569,520
2570,520
2571,519
2572,519
2573,519
2574,519
2575,519
2576,518
2577,519
2578,519
2579,518
2580,517
2581,517
2582,518
2583,518
2584,518
2585,518
2586,518
2587,518
2588,517
2589,517
2590,517
2591,517
2592,515
2593,515
2594,515
2595,516
2596,516
2597,516
2598,516
2599,515
2600,515
2601,515
2602,515
2603,515
2604,514
2605,514
2606,514
2607,514
2608,514
2609,515
2610,515
2611,514
2612,513
2613,513
2614,513
2615,513
2616,513
2617,513
2618,513
2619,513
2620,513
2621,513
2622,513
2623,513
2624,512
2625,512
2626,512
2627,512
2628,512
2629,512
2630,512
2631,512
2632,512
2633,512
2634,512
2635,515
2636,516
2637,520
2638,524
2639,528
2640,533
2641,539
2642,543
2643,547
2644,552
2645,557
2646,561
2647,557
2648,551
2649,540
2650,531
2651,516
2652,505
2653,490
2654,477
2655,460
2656,447
2657,430
2658,416
2659,399
2660,385
2661,368
2662,356
2663,340
2664,327
2665,311
2666,299
2667,283
2668,270
2669,254
2670,243
2671,236
2672,230
2673,227
2674,227
2675,237
2676,244
2677,259
2678,273
2679,292
2680,309
2681,330
2682,347
2683,368
2684,386
2685,408
2686,426
2687,449
2688,468
2689,491
2690,510
2691,531
2692,548
2693,569
2694,586
2695,608
2696,624
2697,644
2698,659
2699,664
2700,667
2701,664
2702,662
2703,655
2704,647
2705,638
2706,630
2707,619
2708,609
2709,597
2710,587
2711,580
2712,574
2713,569
2714,565
2715,563
2716,560
2717,558
2718,556
2719,554
2720,553
2721,551
2722,550
2723,550
2724,549
2725,549
2726,548
2727,547
2728,547
2729,546
2730,545
2731,544
2732,543
2733,542
2734,542
2735,542
2736,541
2737,540
2738,540
2739,539
2740,539
2741,539
2742,538
2743,538
2744,537
2745,537
2746,536
2747,536
2748,536
2749,534
2750,534
2751,532
2752,531
2753,530
2754,529
2755,529
2756,528
2757,527
2758,527
2759,526
2760,526
2761,526
2762,526
2763,524
2764,524
2765,524
2766,523
2767,523
2768,521
2769,520
2770,519
2771,519
2772,518
2773,518
2774,517
2775,517
2776,517
2777,516
2778,515
2779,515
2780,514
2781,513
2782,512
2783,512
2784,510
2785,510
2786,509
2787,509
2788,508
2789,508
2790,508
2791,507
2792,507
2793,506
2794,505
2795,505
2796,504
2797,504
2798,503
2799,502
2800,501
2801,501
2802,501
2803,501
2804,500
2805,500
2806,500
2807,499
2808,499
2809,499
2810,499
2811,499
2812,499
2813,498
2814,498
2815,498
2816,497
2817,496
2818,497
2819,496
2820,496
2821,495
2822,494
2823,494
2824,492
2825,492
2826,492
2827,492
2828,492
2829,491
2830,491
2831,491
2832,491
2833,491
2834,491
2835,491
2836,490
2837,490
2838,489
2839,489
2840,489
2841,489
2842,489
2843,489
2844,489
2845,488
2846,488
2847,487
2848,487
2849,487
2850,487
2851,486
2852,486
2853,486
2854,485
2855,485
2856,484
2857,484
2858,483
2859,484
2860,483
2861,483
2862,483
2863,483
2864,483
2865,483
2866,483
2867,483
2868,483
2869,483
2870,483
2871,483
2872,483
2873,483
2874,483
2875,483
2876,482
2877,481
2878,481
2879,480
2880,479
2881,478
2882,478
2883,477
2884,476
2885,475
2886,474
2887,472
2888,472
2889,471
2890,470
2891,469
2892,470
2893,469
2894,468
2895,468
2896,468
2897,468
2898,467
2899,467
2900,467
2901,465
2902,465
2903,465
2904,465
2905,464
2906,464
2907,465
2908,467
2909,468
2910,469
2911,472
2912,473
2913,475
2914,476
2915,478
2916,480
2917,481
2918,482
2919,484
2920,486
2921,487
2922,489
2923,491
2924,492
2925,494
2926,495
2927,497
2928,497
2929,497
2930,498
2931,499
2932,500
2933,501
2934,502
2935,504
2936,505
2937,506
2938,507
2939,508
2940,511
2941,513
2942,515
2943,519
2944,521
2945,525
2946,527
2947,531
2948,534
2949,537
2950,540
2951,543
2952,546
2953,549
2954,551
2955,553
2956,556
2957,558
2958,559
2959,561
2960,562
2961,563
2962,564
2963,565
2964,565
2965,566
2966,567
2967,568
2968,568
2969,569
2970,570
2971,570
2972,569
2973,568
2974,568
2975,568
2976,568
2977,568
2978,567
2979,567
2980,566
2981,565
2982,565
2983,564
2984,563
2985,563
2986,562
2987,562
2988,561
2989,560
2990,560
2991,559
2992,558
2993,558
