timestamp,A2
1043,509
1044,509
1045,507
1046,508
1047,508
1048,509
1049,506
1050,506
1051,508
1052,507
1053,509
1054,509
1055,507
1056,507
1057,508
1058,508
1059,508
1060,508
1061,509
1062,507
1063,508
1064,508
1065,507
1066,506
1067,507
1068,509
1069,507
1070,508
1071,510
1072,508
1073,508
1074,508
1075,509
1076,510
1077,508
1078,507
1079,507
1080,506
1081,506
1082,508
1083,506
1084,508
1085,507
1086,509
1087,508
1088,508
1089,507
1090,508
1091,511
1092,508
1093,510
1094,508
1095,508
1096,508
1097,508
1098,509
1099,510
1100,507
1101,507
1102,507
1103,508
1104,507
1105,508
1106,508
1107,509
1108,510
1109,511
1110,508
1111,507
1112,508
1113,507
1114,507
1115,509
1116,512
1117,511
1118,510
1119,509
1120,508
1121,507
1122,506
1123,508
1124,509
1125,510
1126,507
1127,508
1128,509
1129,507
1130,506
1131,506
1132,506
1133,508
1134,506
1135,508
1136,508
1137,508
1138,508
1139,508
1140,507
1141,507
1142,508
1143,510
1144,507
1145,510
1146,507
1147,506
1148,507
1149,508
1150,508
1151,506
1152,508
1153,510
1154,507
1155,508
1156,508
1157,506
1158,508
1159,508
1160,507
1161,510
1162,507
1163,507
1164,508
1165,508
1166,509
1167,506
1168,507
1169,507
1170,508
1171,508
1172,507
1173,509
1174,509
1175,508
1176,507
1177,508
1178,506
1179,508
1180,510
1181,507
1182,506
1183,510
1184,508
1185,508
1186,507
1187,506
1188,508
1189,508
1190,507
1191,510
1192,511
1193,509
1194,508
1195,507
1196,507
1197,508
1198,510
1199,506
1200,508
1201,508
1202,508
1203,510
1204,507
1205,508
1206,508
1207,508
1208,509
1209,509
1210,510
1211,509
1212,508
1213,507
1214,506
1215,508
1216,508
1217,508
1218,509
1219,508
1220,508
1221,508
1222,508
1223,508
1224,506
1225,506
1226,507
1227,509
1228,508
1229,508
1230,510
1231,509
1232,508
1233,506
1234,508
1235,508
1236,508
1237,509
1238,508
1239,507
1240,507
1241,509
1242,507
1243,506
1244,509
1245,508
1246,509
1247,509
1248,508
1249,507
1250,508
1251,509
1252,508
1253,508
1254,509
1255,509
1256,509
1257,507
1258,506
1259,508
1260,508
1261,508
1262,509
1263,510
1264,508
1265,508
1266,507
1267,508
1268,508
1269,507
1270,509
1271,508
1272,509
1273,506
1274,509
1275,510
1276,508
1277,510
1278,508
1279,508
1280,511
1281,509
1282,509
1283,509
1284,509
1285,507
1286,509
1287,507
1288,508
1289,508
1290,507
1291,507
1292,507
1293,507
1294,507
1295,506
1296,506
1297,506
1298,506
1299,507
1300,505
1301,509
1302,508
1303,509
1304,508
1305,508
1306,506
1307,508
1308,508
1309,510
1310,509
1311,508
1312,509
1313,508
1314,509
1315,509
1316,508
1317,508
1318,507
1319,505
1320,507
1321,509
1322,509
1323,507
1324,507
1325,509
1326,508
1327,507
1328,507
1329,508
1330,508
1331,505
1332,506
1333,509
1334,510
1335,508
1336,507
1337,506
1338,508
1339,508
1340,506
1341,505
1342,507
1343,509
1344,508
1345,508
1346,507
1347,508
1348,508
1349,508
1350,508
1351,508
1352,508
1353,508
1354,509
1355,508
1356,511
1357,509
1358,508
1359,508
1360,508
1361,507
1362,504
1363,506
1364,507
1365,508
1366,508
1367,510
1368,509
1369,508
1370,507
1371,508
1372,506
1373,506
1374,506
1375,506
1376,506
1377,509
1378,508
1379,510
1380,508
1381,509
1382,508
1383,508
1384,508
1385,509
1386,509
1387,507
1388,508
1389,508
1390,510
1391,508
1392,508
1393,507
1394,508
1395,508
1396,505
1397,508
1398,509
1399,508
1400,507
1401,508
1402,508
1403,507
1404,506
1405,508
1406,509
1407,507
1408,508
1409,508
1410,508
1411,506
1412,507
1413,510
1414,508
1415,507
1416,507
1417,507
1418,509
1419,509
1420,508
1421,506
1422,508
1423,505
1424,508
1425,508
1426,507
1427,507
1428,508
1429,509
1430,509
1431,506
1432,508
1433,508
1434,508
1435,509
1436,509
1437,508
1438,508
1439,507
1440,508
1441,510
1442,507
1443,505
1444,505
1445,509
1446,508
1447,508
1448,508
1449,509
1450,508
1451,508
1452,508
1453,506
1454,508
1455,507
1456,508
1457,507
1458,508
1459,508
1460,508
1461,508
1462,509
1463,506
1464,508
1465,511
1466,508
1467,508
1468,508
1469,509
1470,509
1471,510
1472,509
1473,508
1474,505
1475,508
1476,510
1477,508
1478,507
1479,507
1480,508
1481,507
1482,508
1483,508
1484,507
1485,505
1486,508
1487,507
1488,508
1489,507
1490,507
1491,507
1492,508
1493,509
1494,507
1495,507
1496,508
1497,508
1498,509
1499,510
1500,508
1501,507
1502,508
1503,508
1504,507
1505,508
1506,511
1507,510
1508,509
1509,508
1510,508
1511,505
1512,508
1513,510
1514,506
1515,506
1516,509
1517,508
1518,507
1519,509
1520,509
1521,509
1522,508
1523,508
1524,508
1525,508
1526,507
1527,507
1528,507
1529,506
1530,509
1531,507
1532,508
1533,508
1534,505
1535,508
1536,509
1537,508
1538,508
1539,507
1540,505
1541,508
1542,508
1543,510
1544,507
1545,508
1546,507
1547,508
1548,507
1549,509
1550,509
1551,508
1552,510
1553,508
1554,510
1555,511
1556,508
1557,507
1558,509
1559,507
1560,508
1561,508
1562,507
1563,508
1564,508
1565,510
1566,509
1567,508
1568,508
1569,505
1570,508
1571,508
1572,507
1573,507
1574,507
1575,507
1576,506
1577,505
1578,508
1579,508
1580,509
1581,511
1582,508
1583,507
1584,508
1585,507
1586,507
1587,508
1588,507
1589,505
1590,508
1591,509
1592,508
1593,507
1594,511
1595,508
1596,508
1597,508
1598,507
1599,510
1600,510
1601,508
1602,507
1603,506
1604,508
1605,510
1606,508
1607,509
1608,508
1609,506
1610,505
1611,510
1612,510
1613,508
1614,505
1615,508
1616,506
1617,508
1618,509
1619,507
1620,507
1621,508
1622,507
1623,507
1624,509
1625,509
1626,509
1627,510
1628,509
1629,507
1630,509
1631,507
1632,510
1633,508
1634,507
1635,507
1636,506
1637,507
1638,505
1639,508
1640,509
1641,508
1642,509
1643,510
1644,508
1645,510
1646,506
1647,507
1648,510
1649,508
1650,507
1651,510
1652,507
1653,508
1654,509
1655,509
1656,509
1657,508
1658,508
1659,508
1660,509
1661,509
1662,508
1663,509
1664,508
1665,507
1666,508
1667,508
1668,508
1669,508
1670,508
1671,508
1672,507
1673,506
1674,507
1675,509
1676,509
1677,508
1678,507
1679,508
1680,506
1681,507
1682,510
1683,511
1684,508
1685,508
1686,506
1687,509
1688,508
1689,506
1690,507
1691,505
1692,509
1693,508
1694,507
1695,509
1696,507
1697,508
1698,507
1699,508
1700,508
1701,508
1702,508
1703,511
1704,506
1705,505
1706,508
1707,507
1708,507
1709,507
1710,506
1711,508
1712,507
1713,509
1714,507
1715,510
1716,509
1717,510
1718,510
1719,507
1720,507
1721,507
1722,508
1723,507
1724,507
1725,508
1726,507
1727,509
1728,509
1729,510
1730,508
1731,508
1732,510
1733,508
1734,507
1735,507
1736,508
1737,507
1738,509
1739,510
1740,509
1741,507
1742,508
1743,506
1744,508
1745,507
1746,509
1747,506
1748,509
1749,509
1750,508
1751,507
1752,508
1753,507
1754,505
1755,507
1756,508
1757,508
1758,508
1759,508
1760,506
1761,507
1762,510
1763,508
1764,510
1765,509
1766,509
1767,508
1768,507
1769,507
1770,507
1771,509
1772,508
1773,507
1774,508
1775,508
1776,510
1777,507
1778,507
1779,508
1780,509
1781,507
1782,508
1783,510
1784,508
1785,508
1786,509
1787,509
1788,509
1789,508
1790,508
1791,508
1792,509
1793,508
1794,509
1795,508
1796,508
1797,508
1798,508
1799,507
1800,507
1801,510
1802,509
1803,507
1804,508
1805,506
1806,505
1807,508
1808,507
1809,508
1810,510
1811,508
1812,507
1813,508
1814,507
1815,508
1816,511
1817,509
1818,507
1819,508
1820,508
1821,507
1822,509
1823,510
1824,508
1825,508
1826,508
1827,505
1828,506
1829,507
1830,506
1831,507
1832,509
1833,507
1834,506
1835,508
1836,508
1837,507
1838,507
1839,508
1840,510
1841,507
1842,509
1843,508
1844,508
1845,509
1846,508
1847,509
1848,507
1849,510
1850,507
1851,509
1852,508
1853,509
1854,508
1855,509
1856,508
1857,507
1858,507
1859,505
1860,507
1861,507
1862,507
1863,509
1864,511
1865,508
1866,506
1867,507
1868,509
1869,510
1870,506
1871,508
1872,507
1873,507
1874,505
1875,506
1876,506
1877,510
1878,511
1879,510
1880,509
1881,508
1882,506
1883,510
1884,505
1885,507
1886,507
1887,507
1888,509
1889,508
1890,509
1891,508
1892,508
1893,508
1894,510
1895,509
1896,507
1897,508
1898,507
1899,508
1900,508
1901,506
1902,507
1903,507
1904,509
1905,508
1906,507
1907,507
1908,507
1909,508
1910,509
1911,508
1912,508
1913,509
1914,508
1915,509
1916,509
1917,510
1918,509
1919,507
1920,505
1921,508
1922,507
1923,509
1924,507
1925,510
1926,508
1927,509
1928,508
1929,508
1930,507
1931,506
1932,508
1933,507
1934,507
1935,508
1936,509
1937,510
1938,507
1939,508
1940,508
1941,507
1942,508
1943,508
1944,508
1945,506
1946,510
1947,508
1948,506
1949,507
1950,510
1951,507
1952,507
1953,507
1954,509
1955,509
1956,509
1957,510
1958,511
1959,508
1960,509
1961,508
1962,509
1963,509
1964,510
1965,510
1966,508
1967,508
1968,509
1969,508
1970,507
1971,507
1972,510
1973,507
1974,508
1975,508
1976,508
1977,508
1978,507
1979,507
1980,507
1981,507
1982,508
1983,508
1984,508
1985,509
1986,508
1987,509
1988,507
1989,508
1990,507
1991,509
1992,507
1993,507
1994,508
1995,505
1996,506
1997,508
1998,507
1999,507
2000,507
2001,509
2002,509
2003,510
2004,507
2005,508
2006,505
2007,507
2008,508
2009,507
2010,509
2011,510
2012,509
2013,509
2014,509
2015,509
2016,511
2017,508
2018,509
2019,509
2020,507
2021,507
2022,509
2023,509
2024,507
2025,508
2026,508
2027,508
2028,505
2029,507
2030,508
2031,508
2032,507
2033,510
2034,507
2035,508
2036,507
2037,508
2038,509
2039,510
2040,509
2041,508
2042,507
2043,505
2044,508
2045,509
2046,508
2047,508
2048,507
2049,507
2050,510
2051,508
2052,509
2053,511
2054,508
2055,507
2056,508
2057,506
2058,510
2059,505
2060,507
2061,508
2062,508
2063,508
2064,509
2065,508
2066,508
2067,510
2068,509
2069,509
2070,507
2071,506
2072,505
2073,508
2074,507
2075,507
2076,509
2077,508
2078,508
2079,506
2080,507
2081,510
2082,508
2083,506
2084,507
2085,508
2086,507
2087,511
2088,509
2089,506
2090,508
2091,508
2092,510
2093,509
2094,507
2095,509
2096,508
2097,509
2098,510
2099,507
2100,508
2101,508
2102,508
2103,508
2104,507
2105,506
2106,507
2107,507
2108,507
2109,509
2110,508
2111,508
2112,508
2113,509
2114,508
2115,508
2116,507
2117,507
2118,509
2119,507
2120,505
2121,505
2122,508
2123,507
2124,509
2125,506
2126,506
2127,508
2128,507
2129,508
2130,508
2131,508
2132,508
2133,508
2134,508
2135,508
2136,507
2137,508
2138,507
2139,509
2140,510
2141,507
2142,508
2143,509
2144,508
2145,508
2146,508
2147,508
2148,509
2149,508
2150,506
2151,508
2152,509
2153,508
2154,509
2155,509
2156,509
2157,508
2158,504
2159,506
2160,508
2161,511
2162,507
2163,507
2164,509
2165,509
2166,508
2167,508
2168,508
2169,507
2170,508
2171,509
2172,505
2173,508
2174,507
2175,509
2176,508
2177,510
2178,508
2179,507
2180,509
2181,510
2182,509
2183,508
2184,508
2185,511
2186,510
2187,508
2188,506
2189,506
2190,508
2191,507
2192,510
2193,506
2194,507
2195,507
2196,508
2197,509
2198,509
2199,508
2200,510
2201,506
2202,509
2203,507
2204,508
2205,510
2206,508
2207,507
2208,509
2209,508
2210,509
2211,508
2212,507
2213,507
2214,509
2215,508
2216,507
2217,506
2218,508
2219,508
2220,507
2221,507
2222,508
2223,509
2224,508
2225,508
2226,509
2227,508
2228,507
2229,510
2230,507
2231,507
2232,509
2233,510
2234,509
2235,508
2236,508
2237,509
2238,508
2239,508
2240,509
2241,507
2242,508
2243,508
2244,508
2245,505
2246,507
2247,507
2248,509
2249,507
2250,508
2251,506
2252,508
2253,509
2254,507
2255,508
2256,507
2257,510
2258,508
2259,508
2260,508
2261,511
2262,507
2263,507
2264,510
2265,507
2266,509
2267,508
2268,507
2269,507
2270,508
2271,504
2272,508
2273,508
2274,508
2275,509
2276,507
2277,509
2278,510
2279,510
2280,508
2281,509
2282,507
2283,508
2284,506
2285,505
2286,508
2287,508
2288,510
2289,507
2290,507
2291,508
2292,507
2293,510
2294,508
2295,506
2296,508
2297,507
2298,508
2299,509
2300,508
2301,509
2302,507
2303,507
2304,510
2305,508
2306,505
2307,508
2308,507
2309,507
2310,507
2311,508
2312,508
2313,507
2314,508
2315,509
2316,508
2317,510
2318,507
2319,508
2320,509
2321,508
2322,510
2323,508
2324,508
2325,508
2326,507
2327,505
2328,508
2329,507
2330,508
2331,509
2332,509
2333,507
2334,507
2335,508
2336,508
2337,509
2338,509
2339,509
2340,507
2341,507
2342,509
2343,508
2344,510
2345,508
2346,508
2347,508
2348,509
2349,508
2350,508
2351,508
2352,507
2353,506
2354,508
2355,508
2356,509
2357,509
2358,508
2359,508
2360,508
2361,507
2362,509
2363,509
2364,507
2365,509
2366,508
2367,508
2368,508
2369,508
2370,507
2371,507
2372,508
2373,508
2374,508
2375,507
2376,507
2377,506
2378,507
2379,505
2380,509
2381,509
2382,508
2383,510
2384,507
2385,507
2386,506
2387,505
2388,508
2389,507
2390,511
2391,506
2392,510
2393,507
2394,507
2395,508
2396,509
2397,510
2398,508
2399,509
2400,507
2401,509
2402,508
2403,509
2404,511
2405,508
2406,508
2407,508
2408,509
2409,508
2410,508
2411,507
2412,507
2413,508
2414,507
2415,506
2416,508
2417,508
2418,508
2419,508
2420,506
2421,508
2422,509
2423,508
2424,506
2425,507
2426,508
2427,507
2428,508
2429,507
2430,508
2431,510
2432,510
2433,510
2434,508
2435,509
2436,507
2437,508
2438,508
2439,508
2440,507
2441,508
2442,507
2443,509
2444,508
2445,508
2446,508
2447,507
2448,506
2449,508
2450,508
2451,509
2452,506
2453,508
2454,508
2455,507
2456,507
2457,507
2458,507
2459,507
2460,511
2461,511
2462,509
2463,508
2464,509
2465,509
2466,508
2467,508
2468,507
2469,506
2470,507
2471,505
2472,508
2473,509
2474,511
2475,507
2476,508
2477,508
2478,508
2479,509
2480,507
2481,507
2482,507
2483,508
2484,510
2485,508
2486,508
2487,509
2488,508
2489,508
2490,508
2491,506
2492,506
2493,507
2494,507
2495,509
2496,508
2497,508
2498,508
2499,508
2500,507
2501,507
2502,509
2503,507
2504,510
2505,509
2506,510
2507,509
2508,510
2509,510
2510,508
2511,509
2512,509
2513,508
2514,507
2515,508
2516,506
2517,507
2518,507
2519,508
2520,508
2521,509
2522,509
2523,507
2524,507
2525,509
2526,508
2527,508
2528,509
2529,507
2530,509
2531,508
2532,508
2533,510
2534,508
2535,506
2536,508
2537,507
2538,507
2539,508
2540,509
2541,506
2542,505
2543,506
2544,508
2545,508
2546,505
2547,508
2548,507
2549,507
2550,507
2551,510
2552,509
2553,507
2554,507
2555,508
2556,509
2557,509
2558,509
2559,508
2560,509
2561,508
2562,506
2563,507
2564,507
2565,508
2566,508
2567,508
2568,507
2569,510
2570,508
2571,507
2572,510
2573,509
2574,510
2575,508
2576,508
2577,506
2578,509
2579,508
2580,507
2581,509
2582,509
2583,508
2584,508
2585,508
2586,508
2587,508
2588,506
2589,508
2590,507
2591,507
2592,508
2593,509
2594,509
2595,507
2596,507
2597,508
2598,507
2599,508
2600,507
2601,507
2602,507
2603,508
2604,505
2605,505
2606,508
2607,511
2608,508
2609,511
2610,509
2611,506
2612,508
2613,507
2614,508
2615,509
2616,506
2617,507
2618,506
2619,505
2620,507
2621,509
2622,508
2623,509
2624,508
2625,510
2626,508
2627,508
2628,508
2629,508
2630,506
2631,508
2632,508
2633,508
2634,509
2635,508
2636,508
2637,508
2638,507
2639,506
2640,508
2641,508
2642,508
2643,508
2644,507
2645,509
2646,508
2647,507
2648,508
2649,508
2650,508
2651,510
2652,510
2653,508
2654,508
2655,509
2656,507
2657,508
2658,508
2659,506
2660,504
2661,508
2662,508
2663,508
2664,508
2665,509
2666,509
2667,508
2668,508
2669,509
2670,508
2671,507
2672,508
2673,508
2674,509
2675,506
2676,508
2677,508
2678,508
2679,508
2680,508
2681,507
2682,508
2683,507
2684,509
2685,508
2686,510
2687,507
2688,506
2689,507
2690,509
2691,509
2692,508
2693,508
2694,509
2695,508
2696,505
2697,506
2698,508
2699,508
2700,508
2701,507
2702,507
2703,508
2704,508
2705,508
2706,507
2707,507
2708,506
2709,507
2710,508
2711,510
2712,510
2713,508
2714,508
2715,508
2716,508
2717,510
2718,507
2719,508
2720,509
2721,508
2722,507
2723,508
2724,510
2725,509
2726,508
2727,508
2728,508
2729,507
2730,508
2731,507
2732,507
2733,507
2734,508
2735,510
2736,508
2737,511
2738,509
2739,509
2740,507
2741,507
2742,509
2743,508
2744,505
2745,506
2746,508
2747,509
2748,508
2749,505
2750,507
2751,508
2752,508
2753,508
2754,507
2755,508
2756,507
2757,509
2758,508
2759,508
2760,506
2761,507
2762,508
2763,509
2764,507
2765,508
2766,508
2767,510
2768,510
2769,509
2770,509
2771,508
2772,507
2773,507
2774,509
2775,507
2776,506
2777,505
2778,508
2779,509
2780,507
2781,509
2782,508
2783,507
2784,508
2785,509
2786,508
2787,508
2788,509
2789,509
2790,509
2791,508
2792,506
2793,508
2794,507
2795,508
2796,508
2797,507
2798,508
2799,508
2800,508
2801,507
2802,508
2803,509
2804,508
2805,508
2806,508
2807,509
2808,508
2809,507
2810,507
2811,507
2812,506
2813,507
2814,507
2815,508
2816,507
2817,508
2818,509
2819,508
2820,508
2821,508
2822,505
2823,507
2824,509
2825,508
2826,509
2827,508
2828,509
2829,509
2830,509
2831,506
2832,507
2833,508
2834,508
2835,509
2836,507
2837,508
2838,508
2839,509
2840,508
2841,510
2842,508
2843,508
2844,507
2845,509
2846,508
2847,510
2848,508
2849,507
2850,509
2851,507
2852,507
2853,507
2854,505
2855,508
2856,508
2857,507
2858,510
2859,508
2860,508
2861,509
2862,506
2863,504
2864,508
2865,508
2866,507
2867,508
2868,510
2869,508
2870,509
2871,509
2872,505
2873,508
2874,507
2875,508
2876,506
2877,508
2878,508
2879,509
2880,507
2881,510
2882,508
2883,509
2884,508
2885,508
2886,510
2887,508
2888,507
2889,508
2890,508
2891,508
2892,506
2893,506
2894,508
2895,508
2896,506
2897,508
2898,508
2899,508
2900,505
2901,506
2902,508
2903,508
2904,507
2905,507
2906,508
2907,508
2908,510
2909,510
2910,508
2911,508
2912,507
2913,507
2914,510
2915,507
2916,510
2917,508
2918,511
2919,509
2920,509
2921,509
2922,508
2923,506
2924,507
2925,507
2926,505
2927,509
2928,509
2929,510
2930,508
2931,508
2932,509
2933,508
2934,508
2935,507
2936,507
2937,507
2938,509
2939,508
2940,507
2941,509
2942,508
2943,506
2944,506
2945,508
2946,508
2947,508
2948,505
2949,508
2950,507
2951,509
2952,509
2953,505
2954,507
2955,510
2956,507
2957,508
2958,508
2959,507
2960,511
2961,509
2962,508
2963,509
2964,506
2965,509
2966,509
2967,508
2968,507
2969,508
2970,507
2971,509
2972,508
2973,509
2974,508
2975,508
2976,507
2977,506
2978,508
2979,509
2980,509
2981,509
2982,509
2983,507
2984,509
2985,507
2986,507
2987,508
2988,507
2989,508
2990,507
2991,508
2992,506
2993,508
2994,508
2995,507
