timestamp,Signal
0,6.869836151768466e-05
1,0.0005998349746681427
2,0.0026294319414453555
3,0.007897074209658123
4,0.018622579830022478
5,0.03720707528619261
6,0.06596835953646198
7,0.10693700011849454
8,0.1617366107736876
9,0.23154979371767828
10,0.31714679526717676
11,0.4189524478441834
12,0.5371329549176563
13,0.6716839615821757
14,0.8225000088111608
15,0.98939928378378
16,1.1720898302016125
17,1.370101771108319
18,1.582726562384767
19,1.8089784499251769
20,2.0475677960160144
21,2.2968825937549533
22,2.554984535489239
23,2.8196185404556378
24,3.0882364424381654
25,3.3580469891975837
26,3.6260903636805013
27,3.8893089540153123
28,4.144600057785634
29,4.388875655899143
30,4.619147812739951
31,4.832617723388318
32,5.026750985258373
33,5.199355491330523
34,5.348658879555415
35,5.473337820767307
36,5.572478985945786
37,5.645520742504085
38,5.692232411654692
39,5.71274166406255
40,5.7075825591389995
41,5.677729912894855
42,5.624610005522412
43,5.550094661600526
44,5.456473144944417
45,5.346399892502428
46,5.222837346132375
47,5.088998908138803
48,4.9482671100388895
49,4.804072504758811
50,4.659757879946385
51,4.518467239489417
52,4.383069945778537
53,4.256102759972705
54,4.139718934484243
55,4.035640638065005
56,3.9451173083164135
57,3.8689174496278316
58,3.8073764615056778
59,3.7604762574505832
60,3.727920142088818
61,3.709196080165848
62,3.7036308794647517
63,3.7104321806755465
64,3.7287205012859688
65,3.7575522449138004
66,3.795919264274895
67,3.842708466813764
68,3.8966320244046067
69,3.9561589397950354
70,4.019470389031905
71,4.084456238857759
72,4.148768666152994
73,4.209929367402848
74,4.265468655946246
75,4.313072689042229
76,4.350718662497526
77,4.376784379448472
78,4.3901270842600475
79,4.3901339218872355
80,4.376756892342125
81,4.35054607809783
82,4.31267139027456
83,4.26489943162136
84,4.209497212400602
85,4.149066378282418
86,4.086349113218524
87,4.02405685837034
88,3.964741986664569
89,3.9106958900144444
90,3.863853720392499
91,3.825709176195001
92,3.7972674217013536
93,3.7790662721649673
94,3.771260776991893
95,3.773735938277429
96,3.78621848019854
97,3.80836838699766
98,3.8398388934882335
99,3.880314316957695
100,3.9295394457841004
101,3.987329059328323
102,4.053530686808717
103,4.127942922809225
104,4.210234280740318
105,4.299900438816901
106,4.396252855595302
107,4.498411906385915
108,4.605293286335782
109,4.715596379122276
110,4.827807014697421
111,4.940205533022433
112,5.050848784027323
113,5.157522175178846
114,5.257704627383686
115,5.348589246901693
116,5.427173711594221
117,5.490409628676883
118,5.535378398774728
119,5.559441628132389
120,5.560325004248539
121,5.536152629422855
122,5.485483923689486
123,5.4073656441605875
124,5.3013681063356755
125,5.167588906226098
126,5.006635972128859
127,4.8196034304738316
128,4.608044153771148
129,4.373932710204357
130,4.11961160360545
131,3.847728867577555
132,3.561176470775449
133,3.263030361040522
134,2.956507240367168
135,2.64495348190552
136,2.33184103418238
137,2.020723178285709
138,1.7151376129167955
139,1.4184997830385178
140,1.1340397813989649
141,0.8647806497744387
142,0.6135097235645621
143,0.38271175860425677
144,0.17447513887845623
145,-0.009591359660450079
146,-0.16840120434330896
147,-0.3013925040152215
148,-0.4085084770707184
149,-0.4901649762607259
150,-0.5472059904504183
151,-0.5808637882096265
152,-0.5927407090427818
153,-0.5847962109560721
154,-0.5593066155810519
155,-0.5187866870074572
156,-0.4658897303158001
157,-0.40331288239086205
158,-0.333729009224816
159,-0.25975257567027443
160,-0.18392807939364278
161,-0.10871858258951769
162,-0.03647105145480699
163,0.030659128577613447
164,0.09081450357328028
165,0.1425278501919915
166,0.18476105294044273
167,0.21689506025187352
168,0.2387049633184312
169,0.2503382008444516
170,0.2522933457937251
171,0.24540378385773323
172,0.2308301949379732
173,0.21006320481449642
174,0.18494486761455378
175,0.1576967938356369
176,0.13091079995189797
177,0.10746678833655758
178,0.0903764266192024
179,0.08257290383805019
180,0.08668307810134179
181,0.10483148519436979
182,0.1385113582121744
183,0.18852109865437064
184,0.2549513478758113
185,0.33721918598775913
186,0.4341397682749387
187,0.5440173835239721
188,0.6647531193053592
189,0.7939701153828905
190,0.9291322913539998
191,1.0676236287197494
192,1.2067872503627493
193,1.3439520153211078
194,1.4764721475936677
195,1.601790350301033
196,1.7175162623410523
197,1.8214990037007242
198,1.911869183180299
199,1.9870368158435072
200,2.045665982133948
201,2.0866648538420502
202,2.109201805514667
203,2.1127345814175524
204,2.0970434075024484
205,2.062265210535892
206,2.008929709245647
207,1.9379894081046216
208,1.8508203763962614
209,1.7491824567197545
210,1.6351541212760785
211,1.5110552727635447
212,1.3793509323023994
213,1.2425401468897457
214,1.103059975816773
215,0.9632155556305197
216,0.8251197601310012
217,0.6906437929630477
218,0.5613927859394866
219,0.4387012444481038
220,0.3236387075582892
221,0.2170254513390675
222,0.11945868474316641
223,0.031345963615066384
224,-0.04706515331487801
225,-0.11566903447610172
226,-0.17448015878117937
227,-0.22359059207313398
228,-0.2631212491275527
229,-0.2931901493954955
230,-0.3139055618794816
231,-0.3253927661584454
232,-0.3278478460816209
233,-0.3215754397697198
234,-0.30698610722630587
235,-0.2845836904060179
236,-0.25497013092284554
237,-0.21885800296558322
238,-0.17707513107829845
239,-0.1305605963171962
240,-0.08035917682268591
241,-0.027611161942442595
242,0.026471616099740043
243,0.08063610622579996
244,0.1336087212450529
245,0.18410443041853297
246,0.2308356344367246
247,0.2725259067642628
248,0.3079186586858146
249,0.33577375173326474
250,0.3548588522204668
251,0.3639417096241745
252,0.3617826743816879
253,0.34713416237283923
254,0.3187567213851126
255,0.27544555047611485
256,0.216058367716641
257,0.13955326263108855
258,0.04505136137722647
259,-0.06808178476287496
260,-0.20016526803624304
261,-0.35116634103274363
262,-0.5206969427496325
263,-0.7080285393993891
264,-0.9121200618182618
265,-1.1316596854776633
266,-1.3651110381327674
267,-1.6107536408419079
268,-1.866718567685545
269,-2.1310201244262372
270,-2.401581112037184
271,-2.676254218175335
272,-2.952846588559014
273,-3.2291575489835744
274,-3.5030441263350363
275,-3.772532637893606
276,-4.035981853117131
277,-4.292267916223223
278,-4.540930815390487
279,-4.78223382352652
280,-5.017129979595082
281,-5.247153859482929
282,-5.474258451069389
283,-5.70062567643724
284,-5.928492492475721
285,-6.160017667550113
286,-6.39717226242255
287,-6.641632857451615
288,-6.89469256469349
289,-7.157215708966849
290,-7.429633701074782
291,-7.711956069129811
292,-8.003778311119607
293,-8.304282790118418
294,-8.6122375179272
295,-8.926008805513309
296,-9.243591531188855
297,-9.562636349914479
298,-9.880473405986558
299,-10.19416106523498
300,-10.500564598862633
301,-10.796441135342869
302,-11.07851424717462
303,-11.343539674774716
304,-11.5883767032446
305,-11.810066869732186
306,-12.005893859626434
307,-12.173409367821693
308,-12.310443998838467
309,-12.415124664264411
310,-12.485898124934275
311,-12.521550759950657
312,-12.521223584413814
313,-12.484427007799932
314,-12.41105433611549
315,-12.30138603949427
316,-12.156072167960494
317,-11.97609708788261
318,-11.762746799414384
319,-11.51757902593984
320,-11.242392058291015
321,-10.939212153684789
322,-10.610307809284045
323,-10.258201775782535
324,-9.88564547614728
325,-9.495550552079898
326,-9.090900477280755
327,-8.6746671577394
328,-8.249748543540674
329,-7.818942248267891
330,-7.384962477559344
331,-6.950482042142405
332,-6.518165587951222
333,-6.0906822124226885
334,-5.670718507695494
335,-5.261002999508534
336,-4.864316456796511
337,-4.483470260167027
338,-4.121269173074617
339,-3.780470096961229
340,-3.463730126959867
341,-3.1735418552861154
342,-2.912158385575788
343,-2.681507571953451
344,-2.4831042369200897
345,-2.3179805451363626
346,-2.1866445582201104
347,-2.0890578599310166
348,-2.0246230179231834
349,-1.9921944826486357
