timestamp,Signal
0,0.006233686031933254
1,0.051059797058867984
2,0.2077714067546309
3,0.5744144323071768
4,1.2400872609125593
5,2.261090718811218
6,3.651164963464188
7,5.38065466615729
8,7.382532887194333
9,9.563266113608595
10,11.814893080173846
11,14.026315492256638
12,16.095578773588958
13,17.942970746937192
14,19.519481609102264
15,20.806375286820845
16,21.807686169101896
17,22.540586943010663
18,23.02837161522853
19,23.29812613545283
20,23.38101153696493
21,23.312587410303713
22,23.132830731267283
23,22.88537677381273
24,22.6147235909396
25,22.36106916933699
26,22.153876075562543
27,22.006633356508882
28,21.915589563850805
29,21.863558141924724
30,21.827930695982282
31,21.790223012303073
32,21.74283638957752
33,21.690311010717284
34,21.646362719747973
35,21.628816155176423
36,21.65281510456979
37,21.723718306396705
38,21.832987256856054
39,21.958842856922463
40,22.071142071744912
41,22.138941973258227
42,22.138307151843236
43,22.05730586094134
44,21.895947633136487
45,21.661989922791392
46,21.365711390870754
47,21.01494044461185
48,20.611108619181543
49,20.149519405074372
50,19.625593389340782
51,19.042459824839746
52,18.412965110486407
53,17.755219651039244
54,17.086836224833124
55,16.422303925876953
56,15.772869075320616
57,15.145146517826316
58,14.537900452629383
59,13.941119429687244
60,13.339923996449414
61,12.721130992306424
62,12.079947068729997
63,11.42624217973841
64,10.78775795146034
65,10.205197162134176
66,9.719289659924183
67,9.35707558888097
68,9.124287525094424
69,9.006057470690077
70,8.97399090256226
71,8.99431603994769
72,9.033185046689471
73,9.060139139737581
74,9.0512307294615
75,8.989793750324726
76,8.863087292789467
77,8.657191921672426
78,8.354380620706598
79,7.9351083001286495
80,7.383382791306274
81,6.692528632059004
82,5.869581460893907
83,4.937578741846438
84,3.9343486514370323
85,2.9078539052405215
86,1.9106418378623067
87,0.9946162912189989
88,0.20534552880147744
89,-0.42354492206657746
90,-0.8749671402946331
91,-1.1517090243879777
92,-1.2757347531031176
93,-1.2810891483542037
94,-1.2042725787167035
95,-1.0771201099288508
96,-0.9225557054184877
97,-0.7521662380195014
98,-0.5659208382638302
99,-0.35511981103822454
100,-0.10930525451463191
101,0.17434553803749617
102,0.48308135524620827
103,0.7852966113421622
104,1.031625179302084
105,1.159431046761715
106,1.1022781830048538
107,0.8041781223453123
108,0.23304121225397173
109,-0.6119121643271758
110,-1.6993288832945088
111,-2.9700697314961673
112,-4.344902576472224
113,-5.73366655588571
114,-7.045638289229841
115,-8.20107692867657
116,-9.14130065386082
117,-9.833041274849355
118,-10.26605678861224
119,-10.447871193396463
120,-10.39927626244693
121,-10.151423712257802
122,-9.744941340019604
123,-9.229932851820895
124,-8.664062938214633
125,-8.109409365608766
126,-7.630552839501689
127,-7.29198462826459
128,-7.151330536087336
129,-7.249170141820636
130,-7.600687007374447
