# OpenSignals Text File Format. Version 1
# {"98:D3:81:FD:6D:86": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:81:FD:6D:86", "device connection": "BTH98:D3:81:FD:6D:86", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "12:18:22.595", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	
1	0	0	0	0	506	
2	0	0	0	0	506	
3	0	0	0	0	509	
4	0	0	0	0	505	
5	0	0	0	0	505	
6	0	0	0	0	510	
7	0	0	0	0	515	
8	0	0	0	0	519	
9	0	0	0	0	520	
10	0	0	0	0	518	
11	0	0	0	0	509	
12	0	0	0	0	505	
13	0	0	0	0	509	
14	0	0	0	0	511	
15	0	0	0	0	512	
0	0	0	0	0	516	
1	0	0	0	0	521	
2	0	0	0	0	525	
3	0	0	0	0	529	
4	0	0	0	0	538	
5	0	0	0	0	537	
6	0	0	0	0	523	
7	0	0	0	0	512	
8	0	0	0	0	510	
9	0	0	0	0	511	
10	0	0	0	0	509	
11	0	0	0	0	505	
12	0	0	0	0	508	
13	0	0	0	0	511	
14	0	0	0	0	513	
15	0	0	0	0	515	
0	0	0	0	0	519	
1	0	0	0	0	519	
2	0	0	0	0	518	
3	0	0	0	0	520	
4	0	0	0	0	519	
5	0	0	0	0	515	
6	0	0	0	0	515	
7	0	0	0	0	521	
8	0	0	0	0	515	
9	0	0	0	0	512	
10	0	0	0	0	505	
11	0	0	0	0	503	
12	0	0	0	0	504	
13	0	0	0	0	509	
14	0	0	0	0	513	
15	0	0	0	0	515	
0	0	0	0	0	517	
1	0	0	0	0	518	
2	0	0	0	0	519	
3	0	0	0	0	519	
4	0	0	0	0	515	
5	0	0	0	0	512	
6	0	0	0	0	516	
7	0	0	0	0	523	
8	0	0	0	0	528	
9	0	0	0	0	532	
10	0	0	0	0	539	
11	0	0	0	0	538	
12	0	0	0	0	529	
13	0	0	0	0	515	
14	0	0	0	0	511	
15	0	0	0	0	507	
0	0	0	0	0	508	
1	0	0	0	0	514	
2	0	0	0	0	517	
3	0	0	0	0	519	
4	0	0	0	0	521	
5	0	0	0	0	526	
6	0	0	0	0	536	
7	0	0	0	0	543	
8	0	0	0	0	542	
9	0	0	0	0	534	
10	0	0	0	0	529	
11	0	0	0	0	525	
12	0	0	0	0	520	
13	0	0	0	0	515	
14	0	0	0	0	506	
15	0	0	0	0	505	
0	0	0	0	0	515	
1	0	0	0	0	524	
2	0	0	0	0	520	
3	0	0	0	0	519	
4	0	0	0	0	524	
5	0	0	0	0	528	
6	0	0	0	0	528	
7	0	0	0	0	526	
8	0	0	0	0	524	
9	0	0	0	0	518	
10	0	0	0	0	524	
11	0	0	0	0	527	
12	0	0	0	0	523	
13	0	0	0	0	521	
14	0	0	0	0	525	
15	0	0	0	0	532	
0	0	0	0	0	538	
1	0	0	0	0	536	
2	0	0	0	0	537	
3	0	0	0	0	535	
4	0	0	0	0	532	
5	0	0	0	0	534	
6	0	0	0	0	533	
7	0	0	0	0	530	
8	0	0	0	0	534	
9	0	0	0	0	541	
10	0	0	0	0	545	
11	0	0	0	0	543	
12	0	0	0	0	545	
13	0	0	0	0	552	
14	0	0	0	0	549	
15	0	0	0	0	539	
0	0	0	0	0	532	
1	0	0	0	0	537	
2	0	0	0	0	536	
3	0	0	0	0	545	
4	0	0	0	0	557	
5	0	0	0	0	556	
6	0	0	0	0	551	
7	0	0	0	0	550	
8	0	0	0	0	548	
9	0	0	0	0	545	
10	0	0	0	0	547	
11	0	0	0	0	551	
12	0	0	0	0	549	
13	0	0	0	0	547	
14	0	0	0	0	547	
15	0	0	0	0	547	
0	0	0	0	0	545	
1	0	0	0	0	543	
2	0	0	0	0	545	
3	0	0	0	0	546	
4	0	0	0	0	546	
5	0	0	0	0	547	
6	0	0	0	0	547	
7	0	0	0	0	551	
8	0	0	0	0	553	
9	0	0	0	0	555	
10	0	0	0	0	553	
11	0	0	0	0	555	
12	0	0	0	0	564	
13	0	0	0	0	566	
14	0	0	0	0	562	
15	0	0	0	0	563	
0	0	0	0	0	570	
1	0	0	0	0	568	
2	0	0	0	0	560	
3	0	0	0	0	555	
4	0	0	0	0	553	
5	0	0	0	0	556	
6	0	0	0	0	560	
7	0	0	0	0	560	
8	0	0	0	0	559	
9	0	0	0	0	552	
10	0	0	0	0	547	
11	0	0	0	0	547	
12	0	0	0	0	541	
13	0	0	0	0	539	
14	0	0	0	0	535	
15	0	0	0	0	527	
0	0	0	0	0	526	
1	0	0	0	0	531	
2	0	0	0	0	533	
3	0	0	0	0	534	
4	0	0	0	0	537	
5	0	0	0	0	539	
6	0	0	0	0	542	
7	0	0	0	0	542	
8	0	0	0	0	545	
9	0	0	0	0	546	
10	0	0	0	0	546	
11	0	0	0	0	543	
12	0	0	0	0	542	
13	0	0	0	0	536	
14	0	0	0	0	531	
15	0	0	0	0	526	
0	0	0	0	0	522	
1	0	0	0	0	519	
2	0	0	0	0	518	
3	0	0	0	0	512	
4	0	0	0	0	506	
5	0	0	0	0	508	
6	0	0	0	0	513	
7	0	0	0	0	516	
8	0	0	0	0	514	
9	0	0	0	0	510	
10	0	0	0	0	508	
11	0	0	0	0	501	
12	0	0	0	0	493	
13	0	0	0	0	496	
14	0	0	0	0	507	
15	0	0	0	0	513	
0	0	0	0	0	510	
1	0	0	0	0	498	
2	0	0	0	0	489	
3	0	0	0	0	491	
4	0	0	0	0	496	
5	0	0	0	0	502	
6	0	0	0	0	504	
7	0	0	0	0	500	
8	0	0	0	0	495	
9	0	0	0	0	490	
10	0	0	0	0	490	
11	0	0	0	0	487	
12	0	0	0	0	483	
13	0	0	0	0	478	
14	0	0	0	0	471	
15	0	0	0	0	470	
0	0	0	0	0	468	
1	0	0	0	0	470	
2	0	0	0	0	470	
3	0	0	0	0	466	
4	0	0	0	0	462	
5	0	0	0	0	459	
6	0	0	0	0	462	
7	0	0	0	0	466	
8	0	0	0	0	469	
9	0	0	0	0	472	
10	0	0	0	0	477	
11	0	0	0	0	481	
12	0	0	0	0	480	
13	0	0	0	0	483	
14	0	0	0	0	488	
15	0	0	0	0	481	
0	0	0	0	0	479	
1	0	0	0	0	478	
2	0	0	0	0	477	
3	0	0	0	0	481	
4	0	0	0	0	477	
5	0	0	0	0	471	
6	0	0	0	0	472	
7	0	0	0	0	470	
8	0	0	0	0	468	
9	0	0	0	0	471	
10	0	0	0	0	472	
11	0	0	0	0	469	
12	0	0	0	0	463	
13	0	0	0	0	456	
14	0	0	0	0	461	
15	0	0	0	0	473	
0	0	0	0	0	478	
1	0	0	0	0	478	
2	0	0	0	0	483	
